country,region_name,nuts_code,year_week,rate_14_day_per_100k,weekly_count,population,source
Romania,Bacau,RO211,2020-28,23.218136976689,89,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-29,44.8883981549321,172,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-30,88.5728929110728,343,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-31,106.459457693115,276,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-32,98.0321339015757,294,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-33,97.6881615019211,274,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-34,105.427540494151,339,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-35,113.338905686208,320,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-36,139.652794259789,492,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-37,141.888614857544,333,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-38,107.663361091906,293,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-39,142.920532056508,538,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-40,195.54830920367,599,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-41,261.075051337881,919,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-42,324.537959074164,968,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-43,302.695711696094,792,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-44,292.892498305936,911,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-45,343.800413454824,1088,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-46,378.713612019772,1114,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-47,407.09133499128,1253,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-48,397.116135401295,1056,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-49,356.183419842392,1015,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-50,300.459891098338,732,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-51,252.819713746169,738,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-52,202.943715796245,442,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2020-53,168.202503431125,536,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-01,215.498708383639,717,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-02,231.149452567926,627,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-03,184.025233815239,443,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-04,136.729028862724,352,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-05,121.766229477747,356,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-06,127.785746471703,387,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-07,150.659911048738,489,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-08,167.170586232161,483,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-09,168.546475830779,497,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-10,188.668861210577,600,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-11,240.780679758256,800,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-12,276.897781721995,810,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-13,281.197436717678,825,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-14,248.004100151004,617,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-15,195.54830920367,520,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-16,152.551759246838,367,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-17,101.987816497604,226,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-18,61.3990733383553,131,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-19,35.2571709646018,74,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-20,22.0142335778977,54,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-21,14.9627993849774,33,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-22,9.2872547906756,21,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-23,5.3315721946471,10,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-24,3.43972399654652,10,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-25,5.50355839447443,22,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-26,4.6436273953378,5,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-27,1.89184819810058,6,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-28,2.75177919723721,10,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-29,4.98759979499245,19,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-30,8.25533759171164,29,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-31,15.1347855848047,59,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-32,22.186219777725,70,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-33,32.8493641670192,121,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-34,59.3352389404274,224,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-35,91.840630707792,310,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-36,132.773346266696,462,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-37,203.631660595554,722,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-38,310.607076888151,1084,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-39,429.62152716866,1414,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-40,481.217387116858,1384,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-41,608.143202589424,2152,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-42,755.879348241097,2243,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-43,719.418273877704,1940,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-44,540.89659845694,1205,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-45,325.569876273128,688,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-46,188.496875010749,408,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-47,113.85486428569,254,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-48,69.654410930067,151,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-49,45.2323705545867,112,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-50,40.4167569594216,123,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-51,40.0727845597669,110,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2021-52,73.9540659257501,320,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2022-01,261.591009937363,1201,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2022-02,563.254804434492,2074,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2022-03,963.638677632507,3529,581442,Epidemic intelligence subnational data
Romania,Bacau,RO211,2022-04,1339.08455185556,4257,581442,Epidemic intelligence subnational data
